Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Nothing,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
10/21/2019,23.9,6.4,13.6,5.7,,0,0,0,9.3,135.92,25.2,15.3,32.4,79.96,Partially cloudy
10/22/2019,23.1,7.2,13.5,,,0,0,0,7.3,160.42,7.1,8.4,49.2,86.02,Partially cloudy
10/23/2019,16.3,8,11.7,9.4,,0.1,0,0,14.4,76.79,13.9,2,61,97.19,Rain, Partially cloudy
10/24/2019,22.9,8.2,13.6,6.5,,0,0,0,14.5,46.46,36,7,25.7,85.54,Partially cloudy
10/25/2019,20.1,4.3,11.6,,,0,0,0,15.3,202.75,13.9,10.7,14.5,82.52,Clear
10/26/2019,21.9,5.1,11.1,8.9,,0.1,0,0,7.4,153.42,10.8,6.1,44,86.72,Rain, Partially cloudy
10/27/2019,21.9,3.3,12.3,1.9,,0,0,0,32.4,207.38,49.5,14.1,13.3,75.63,Clear
10/27/2019,12.9,3.7,7.9,3.3,,2.16,0,0,19.3,249.5,14,15.3,67.8,83.35,Rain, Partially cloudy
10/28/2019,8.9,1,5.2,0.3,,0.2,0,0,17.8,227.58,17.3,7.5,69.3,88.41,Rain, Partially cloudy
10/29/2019,7.2,-1.3,3.8,-1.2,,0.53,0,0,13.7,149.25,14,15.6,39.6,79.73,Rain, Partially cloudy
10/30/2019,6.1,-4.7,-0.3,-6.4,,0,0,0,12.4,77.75,13.8,6.1,25.5,90.72,Partially cloudy
10/31/2019,5.1,-3.1,-0.1,-4.2,,0.1,0,0,14.4,75.67,28.8,2.2,55.6,94.36,Rain, Partially cloudy
11/01/2019,10.9,-1.5,4.9,-4.3,,0.4,0,0,8.6,145.63,50.4,8.6,74.9,87.05,Rain, Partially cloudy
11/02/2019,18.8,2.4,11,0.9,,0,0,0,21.1,102.58,50.4,16.8,49.8,79.75,Partially cloudy
11/03/2019,15.7,7,11.8,6.5,,10.14,0,0,25.2,171.67,50.4,15.4,61.2,87.99,Rain, Partially cloudy
11/04/2019,10.8,4.2,8,2.3,,7.07,0,0,12.1,191.58,46.8,9.9,60.5,94.65,Rain, Partially cloudy
11/05/2019,11.9,2.3,7.9,1.4,,9.64,0,0,21.7,206.33,21,10.1,47.9,86.85,Rain, Partially cloudy
11/06/2019,11.9,1.9,5.8,0.3,,0.31,0,0,8.9,100.23,7.2,9.9,62.5,85.8,Rain, Partially cloudy
11/07/2019,7.1,1.2,4.2,-2.3,,0.1,0,0,15.4,65.75,17.5,3.1,71.5,97.7,Rain, Partially cloudy
11/08/2019,9.9,4.9,7,2.5,,1.12,0,0,16.2,120.75,32.4,5.7,63.7,96.76,Rain, Partially cloudy
11/09/2019,7.1,4.9,6.1,2.6,,15.93,0,0,9.9,218.13,10.9,6.6,77.6,95.65,Rain, Overcast
11/10/2019,8.2,2.3,5,-1.3,,4.02,0,0,14.3,151.83,17.4,11.1,48.9,89.13,Rain, Partially cloudy
11/11/2019,9.1,2,6.5,-1.6,,0.56,0,0,15.4,34.63,54,15.1,73.8,88.32,Rain, Partially cloudy
11/12/2019,15.8,6.2,10,2.9,,3.97,0,0,33,137.71,46.8,11.2,76.4,89.16,Rain, Overcast
11/13/2019,6.9,1.2,5.1,0,,1,0,0,29.8,134.42,17.5,11.6,76.8,90.55,Rain, Overcast
11/14/2019,10.3,6.8,8.2,3.8,,0.2,0,0,18,55.04,17.7,2.2,79,98.09,Rain, Overcast
11/15/2019,17,6.1,10.3,2.9,,0,0,0,17.9,87.92,38.2,11.8,58.7,83.94,Partially cloudy
11/16/2019,14,5.4,9.9,3,,0,0,0,17.9,47.88,25.2,15.2,71.3,84.68,Partially cloudy
11/17/2019,12.3,6.3,9.5,3.4,,0.1,0,0,16.1,77.96,50.4,16.7,68.4,82.82,Rain, Partially cloudy
11/18/2019,11.1,1.3,5.7,-1,,0.1,0,0,11.9,74.83,50.4,16.4,47.2,84.92,Rain, Partially cloudy
11/19/2019,9,-0.7,4.6,-2.9,,0,0,0,28.4,47.29,27.6,7.7,66.5,94.41,Partially cloudy
11/20/2019,10.9,6.8,8.5,3.9,,0.7,0,0,25,40.5,32.4,11.6,72.9,92.02,Rain, Partially cloudy
11/21/2019,8,1.8,5,-2.6,,0.5,0,0,25.1,43.21,42.6,12.9,78.9,91.21,Rain, Overcast
11/22/2019,5.4,0.1,1.9,-4.9,,0.1,0,0,19,46.29,25.4,6.5,66.5,94.1,Rain, Partially cloudy
11/23/2019,3.3,1.1,2,-4,,0.1,0,0,21.6,51.88,21.2,2.4,71.2,97.84,Rain, Partially cloudy
11/24/2019,3.3,1.1,2.3,-3,,0.1,0,0,16.2,44.79,17.4,3.7,87.7,95.94,Rain, Overcast
11/25/2019,3,1.1,1.9,-3,,0,0,0,14.3,47.38,39.6,0.9,70.9,98.91,Partially cloudy
11/26/2019,4.9,0.2,2.6,-3.7,,0,0,0,14.4,71.71,46.8,1.8,62.7,98.66,Partially cloudy
11/27/2019,8.6,0.4,4.8,-0.6,,0.5,0,0,8.5,131.79,39.6,3.9,65.2,96.59,Rain, Partially cloudy
11/28/2019,9.8,3,6.4,-1.1,,11.14,0,0,32.5,235.33,48.7,15.8,60.7,87.51,Rain, Partially cloudy
11/29/2019,4.8,-1.8,1.7,-4.6,,1.3,0,0,28.6,246.5,45.3,18.4,52.2,76.03,Rain, Partially cloudy
11/30/2019,4,-3.2,-0.5,-5.9,,0.1,0,0,10.8,158.63,29.5,9.3,52.7,84.22,Rain, Partially cloudy
12/01/2019,1.9,-2.3,0,-5.2,,0,0,0,21.6,186.54,21.4,9.6,78.5,84.41,Overcast
12/02/2019,1.1,-5.1,-0.3,-5.3,,1.28,0,0,24.1,251.5,39.6,10,43.6,89.62,Rain, Partially cloudy
12/03/2019,2.8,-7,-2.1,-8,,0,0,0,11.1,214.5,14.2,6,62.7,85.77,Partially cloudy
12/04/2019,4,-5.9,-2.3,-8.9,,0,0,0,14.5,150.17,14.4,6.6,1.3,82.91,Clear
12/05/2019,3.1,-6,-2.4,-10.3,,30,0,0,19.6,216.38,20.9,7.7,27.4,83.29,Rain, Partially cloudy
12/06/2019,6,-5.7,0.7,-9,,20.13,0,0,25.3,216.25,57.6,10.9,70.6,86.03,Rain, Partially cloudy
12/07/2019,9,3.3,6.2,1.1,,0,0,0,29.9,228.46,72,22.6,78.6,73.08,Overcast
12/08/2019,8.9,4.2,6.3,2.9,,0.1,0,0,19.8,223.17,50.4,16.2,79.6,77.5,Rain, Overcast
12/09/2019,4.8,0.2,2.8,-3.5,,0.64,0,0,24.2,245.29,42.1,14.3,63.6,80.53,Rain, Partially cloudy
12/10/2019,2,-5.6,-2.5,-8.4,,0,0,0,16.8,110.83,17.6,10.5,4.7,86,Clear
12/11/2019,4,-7.7,-2,-12.2,,0,0,0,9.9,120.54,32.4,6,44.9,84.37,Partially cloudy
12/12/2019,7.1,0.1,3.4,-3.1,,0.2,0,0,14.7,97.54,36.4,13.1,76.7,77.95,Rain, Overcast
12/13/2019,7.8,-0.9,3.4,-2.7,,0.4,0,0,32.5,167.42,64.8,18.2,68.1,78.7,Rain, Partially cloudy
12/14/2019,9.8,3,7,-1,,0.19,0,0,35.1,202.13,61.2,22.2,73.9,67.34,Rain, Partially cloudy
12/15/2019,10,1.5,6.2,-0.4,,0.2,0,0,14.6,122.33,50.4,13.7,70.3,84.5,Rain, Partially cloudy
12/16/2019,5.9,-0.9,2.1,-3.8,,0,0,0,11.8,117,50.4,4.8,73.7,94.54,Partially cloudy
12/17/2019,13.9,0.5,6.3,-0.4,,0,0,0,140,201.96,54,8.7,61.5,87.55,Partially cloudy
12/18/2019,7.2,-0.6,3.2,-3.7,,0,0,0,14.4,76.58,61.2,2.9,50.6,97.25,Partially cloudy
12/19/2019,15.8,2.1,7.7,-1.4,,0,0,0,21.6,82.67,61.2,15.5,49.9,78.91,Partially cloudy
12/20/2019,14.7,7.9,11,5.6,,2.87,0,0,26.6,161.29,47.3,21,70.8,69.43,Rain, Partially cloudy
12/21/2019,8,3.3,6.4,2.3,,7.8,0,0,26.8,210.13,17.7,8.2,75.3,95.1,Rain, Overcast
12/22/2019,5.8,4.1,4.9,1.4,,23.4,0,0,18,243.17,23.6,6.5,81,95.06,Rain, Overcast
12/23/2019,5.9,3.3,5.1,1,,7.69,0,0,26.7,266.67,45.4,14.6,77.2,88.8,Rain, Overcast
12/24/2019,4.7,1.3,3.2,-0.9,,1.58,0,0,15.3,203.96,32.4,5.4,76.5,97.07,Rain, Overcast
12/25/2019,4,2.8,3.1,-2.3,,3.08,0,0,27.7,265.63,27.8,13.3,75.1,91.1,Rain, Overcast
12/26/2019,3,1.1,2.1,-3.2,,1.72,0,0,19,277.54,20.9,12.8,68.1,90.73,Rain, Partially cloudy
12/27/2019,1.8,-1.1,0.1,-6.4,,2.42,0,0,24.2,314.67,42.6,18,79.5,80.06,Rain, Overcast
12/28/2019,-0.9,-2,-1.3,-6.8,,0.71,0,0,15.4,243.33,21,19.8,96.3,76.07,Rain, Overcast
12/29/2019,3.1,-4.8,-0.4,-6,,0,0,0,19.6,218.21,32.4,10.8,78.6,76.62,Overcast
12/30/2019,6.9,2.8,4.2,-1.5,,70,0,0,41.4,235.54,64.6,19.5,62.5,64.05,Rain, Partially cloudy
12/31/2019,6.9,2.8,4.2,-1.5,,70,0,0,41.4,235.54,64.6,19.5,62.5,64.05,Rain, Partially cloudy
01/01/2020,4.8,-1,1.9,-5.1,,50,0,0,21.8,240.21,24.4,16.4,51.8,79.77,Rain, Partially cloudy
01/02/2020,4.9,-3.9,-0.8,-8.6,,0.1,0,0,19,207.04,20.8,10.5,61.7,74.77,Rain, Partially cloudy
01/03/2020,5.8,-5.9,-0.8,-9.3,,40,0,0,16.3,206.13,57.6,7.3,18.3,78.92,Rain
01/04/2020,5.8,1.1,3.8,-4.2,,11.45,0,0,32.6,242.92,61.2,16.7,77.5,80.31,Rain, Overcast
01/05/2020,1.9,-2.9,0.4,-6.1,,1.3,0,0,25.3,287.71,49.1,20.4,55.9,78.34,Rain, Partially cloudy
01/06/2020,1.7,-4.7,-1.3,-8.3,,0,0,0,17.9,222,20.8,9,68.4,84.38,Partially cloudy
01/07/2020,2.9,-6.2,-1.9,-7.5,,80,0,0,17.9,207.29,25.2,8.5,24.6,82.03,Rain
01/08/2020,5.8,0,2,-2.5,,0.1,0,0,32.4,215.21,34.6,9.7,69,82.04,Rain, Partially cloudy
01/09/2020,6,2.8,4.1,-0.4,,6.67,0,0,12.1,225.38,36,3.9,64.8,97.21,Rain, Partially cloudy
01/10/2020,7,0.1,3.9,-2.1,,0.3,0,0,20.8,213.92,43.2,8.3,74.1,83.99,Rain, Partially cloudy
01/11/2020,6.2,2.8,4.2,-0.7,,1.2,0,0,30.3,244.42,50.4,10.7,66.9,88.6,Rain, Partially cloudy
01/12/2020,6,-0.8,2.6,-2.1,,0.11,0,0,18.2,224.5,54,12.5,69.6,83.69,Rain, Partially cloudy
01/13/2020,6,0.1,2.8,-3.3,,0,0,0,17.2,221.45,31,14.1,78.5,80.81,Overcast
01/14/2020,1.9,-3.8,-1.3,-6.5,,0,0,0,6.5,179,28.8,1.4,58.6,97.31,Partially cloudy
01/15/2020,6.8,-3.7,-0.2,-5.3,,0,0,0,6.3,196.54,54,6,55.2,87.84,Partially cloudy
01/16/2020,3.8,-3.7,-0.4,-6.1,,0,0,0,10.9,163.46,43.2,3.7,39.9,93.93,Partially cloudy
01/17/2020,1,-4.2,-1.3,-8,,0.1,0,0,18.9,89.54,50.4,0.6,52.1,97.11,Rain, Partially cloudy
01/18/2020,2.1,-3.9,-0.4,-6.6,,0,0,0,10.8,180.71,57.6,3.2,78,96.24,Overcast
01/19/2020,3.7,0.1,2,-3.1,,1.64,0,0,12.9,200.58,10.5,5.7,72.3,94.04,Rain, Partially cloudy
01/20/2020,3.1,0.1,2.1,-3,,0.11,0,0,20.5,218.13,17.3,12.1,86.8,83.4,Rain, Overcast
01/21/2020,4.1,-1.2,1,-5.9,,0.1,0,0,23.2,232.42,24.3,12.8,37.2,80.6,Rain, Partially cloudy
01/22/2020,2,-1.9,-0.3,-7.9,,0.2,0,0,34.8,235.04,42.6,8.3,51,88.09,Rain, Partially cloudy
01/23/2020,3,-3.9,-0.1,-7.2,,0.11,0,0,19,222.5,21.6,8.9,40.1,89.08,Rain, Partially cloudy
01/24/2020,4.1,-6.3,-1.8,-8.8,,0,0,0,24.1,202.17,46.8,7.2,16,85.32,Clear
01/25/2020,3.1,-5,-1.9,-9.3,,0,0,0,16.8,223.88,17.5,7,9.2,86.71,Clear
01/26/2020,1.1,-3,-1.7,-7.3,,0.2,0,0,12.4,244.54,13.8,4.7,85.5,89.54,Rain, Overcast
01/27/2020,4.1,-4.7,-0.9,-7.5,,0,0,0,12.5,209,13.8,4.2,41.9,89.93,Partially cloudy
01/28/2020,5,-3.9,0.9,-8,,0.49,0,0,29.7,111.67,64.8,7.6,67.5,89.33,Rain, Partially cloudy
01/29/2020,4.9,0.9,2.5,-4.2,,0.17,0,0,39.6,232.54,54,21.8,60.5,74.71,Rain, Partially cloudy
01/30/2020,5.8,1.1,2.9,-3.5,,2.36,0,0,37.6,229.75,55.7,15.8,75.7,82.58,Rain, Overcast
01/31/2020,9.7,0.2,6.1,-1.7,,4.77,0,0,34.2,234.04,69.7,14.6,65.9,87.63,Rain, Partially cloudy
02/01/2020,13.8,7.8,10.3,4.9,,0.1,0,0,31,221.71,68.4,23.6,64,75.1,Rain, Partially cloudy
02/02/2020,10.7,5.2,7.6,1.9,,6.63,0,0,36,220.54,68.4,18.1,66.2,82.6,Rain, Partially cloudy
02/03/2020,6.9,5.1,5.8,1.3,,19.41,0,0,24.2,239.92,68.4,12.9,66,92.78,Rain, Partially cloudy
02/04/2020,6,2,3.9,-2.1,,21.98,0,0,25.2,225.75,43.2,12.2,74,91.65,Rain, Partially cloudy
02/05/2020,2.9,-2.8,1,-6.1,,3.29,0,0,31,314.17,55.9,20.6,47.2,74.35,Rain, Partially cloudy
02/06/2020,1,-4.6,-0.5,-8.6,,0.1,0,0,25.3,232.58,25,8.3,67.6,89.79,Rain, Partially cloudy
02/07/2020,3.1,-4,0.9,-7.2,,1.18,0,0,17,132.83,37.1,11.3,44.8,82.33,Rain, Partially cloudy
02/08/2020,5.3,-6.8,-1.3,-11,,0,0,0,9.9,136.38,10.6,11.1,2.4,74.82,Clear
02/09/2020,9,-5.6,0.6,-4.1,,80,0,0,12.8,161.79,54,9.1,21.3,78.58,Rain
02/10/2020,13.1,-0.9,6.1,-2.7,,4.23,0,0,53.4,226.92,80.9,21.1,62.4,69.26,Rain, Partially cloudy
02/11/2020,5.9,1.9,3.6,-5.1,,7.09,0,0,52.8,235.29,90.5,22,57.8,72.95,Rain, Partially cloudy
02/12/2020,4.2,1.1,2.6,-4.3,,0.35,0,0,47.8,236.58,69.8,22,62.1,73.1,Rain, Partially cloudy
02/13/2020,6,-0.2,2.6,-4.3,,0.2,0,0,31.6,178.75,64.8,24.4,58.4,64.89,Rain, Partially cloudy
02/14/2020,6.1,1.3,4,-1.7,,2.23,0,0,25,197.5,50.4,17.1,77.5,82.08,Rain, Overcast
02/15/2020,8.1,-1,3.6,-1.2,,0.7,0,0,16.9,184.75,39.6,15.9,69.3,75.66,Rain, Partially cloudy
02/16/2020,13.1,-3.5,4.5,-5.4,,0,0,0,17.3,154.42,57.6,13.4,67.9,68.62,Partially cloudy
02/17/2020,15.3,2.2,8.7,0.9,,0,0,0,21.6,234.42,32.9,17.2,84.5,60.04,Overcast
02/18/2020,9.8,3.7,7.1,0.1,,4.67,0,0,33.6,229.33,62.6,19.6,60.8,76.84,Rain, Partially cloudy
02/19/2020,8.9,0,4.3,-1.8,,0.2,0,0,26.1,226.25,43.2,18.2,59.3,76.19,Rain, Partially cloudy
02/20/2020,4.3,-2.7,2.3,-2.6,,4.11,0,0,18,247.46,21.1,11.2,53.2,88.75,Rain, Partially cloudy
02/21/2020,5.1,-2.9,1.6,-5.4,,3.91,0,0,30.4,215.13,64.8,13.1,61,87.91,Rain, Partially cloudy
02/22/2020,9.7,-2.8,4.3,-3.5,,0.1,0,0,31.6,217.21,57.6,18.7,53.6,67.52,Rain, Partially cloudy
02/23/2020,11,5.2,7.7,1.2,,9.08,0,0,46,232.21,73.5,15.5,73.7,79.82,Rain, Partially cloudy
02/24/2020,7.9,1.7,4,-4.7,,9.69,0,0,44.5,247.33,90.6,19.8,64.5,77.84,Rain, Partially cloudy
02/25/2020,9.8,2.8,6.7,3,,1.46,0,0,22.7,234.17,57.6,12.5,74.5,89.24,Rain, Partially cloudy
02/26/2020,8.1,0.4,4.9,-4.3,,1.25,0,0,31.9,231.38,66.8,17.9,63.4,84.28,Rain, Partially cloudy
02/27/2020,4.9,-2,1.6,-5.1,,1.29,0,0,30.1,204.92,46.8,13.2,59.9,85.37,Rain, Partially cloudy
02/28/2020,4.2,-1.7,1.2,-5.3,,0.37,0,0,27,201.25,24.7,12.2,69,87.79,Rain, Partially cloudy
02/29/2020,7.9,-1.9,3,-2.9,,0.5,0,0,23,180.33,64.8,16.5,77.1,73.08,Rain, Overcast
03/01/2020,10.7,1.2,6,-1.4,,0.84,0,0,21.8,184.71,46.8,20.5,74.2,74.51,Rain, Partially cloudy
03/02/2020,8.1,1.1,4.9,-1.8,,1.84,0,0,28.8,119.33,61.2,14.2,64.1,85.92,Rain, Partially cloudy
03/03/2020,12.2,1.4,6.9,-2.6,,0.8,0,0,25.1,106.58,61.2,17.8,69.8,81.8,Rain, Partially cloudy
03/04/2020,6,0.1,4.3,-0.4,,5.87,0,0,20.5,242.63,36,17,67.3,79.2,Rain, Partially cloudy
03/05/2020,9.3,-3,2.8,-3.7,,0.2,0,0,13.4,163.25,17.7,13.5,7.8,71.29,Rain
03/06/2020,9,-1.8,3.9,-6.6,,0.1,0,0,16.1,113.08,50,14.9,70.3,77.23,Rain, Partially cloudy
03/07/2020,7.9,2,5,-1.4,,0.37,0,0,22.7,238.17,43.2,16.9,67.2,80.62,Rain, Partially cloudy
03/08/2020,5.8,-1.9,3.4,-3,,0.24,0,0,19.5,165.46,17.6,9.7,52.2,84.82,Rain, Partially cloudy
03/09/2020,10.2,-3.7,2.8,-5,,0,0,0,13.5,178,14.1,12.2,18.3,72.72,Clear
03/10/2020,12,-1.7,5.4,-1.6,,0.2,0,0,20.6,226.25,50.4,13.1,52.7,72.41,Rain, Partially cloudy
03/11/2020,12.1,5.5,8.6,3.2,,2.82,0,0,35.9,230.63,72,19.6,46.5,79.16,Rain, Partially cloudy
03/12/2020,16.9,4.9,10.9,3.3,,0.44,0,0,52.9,228.83,80.1,19.1,65.9,72.61,Rain, Partially cloudy
03/13/2020,10.5,4,7,1.4,,3.03,0,0,43.1,257.17,65.9,20.3,51,69.34,Rain, Partially cloudy
03/14/2020,6.1,-1.6,3.5,-4.5,,0.1,0,0,36.4,269.42,55.7,21.5,39.4,50.52,Rain, Partially cloudy
03/15/2020,8,-6,0.9,-9.9,,0,0,0,19,44.33,20.8,19.7,5.2,49.26,Clear
03/16/2020,12.9,-5.8,3.8,-9.5,,0,0,0,27.1,150.71,43.2,17.5,42.1,50.79,Partially cloudy
03/17/2020,16.8,-1.2,7.6,-2.2,,0,0,0,17.9,205.71,17.5,16.2,10.1,57.86,Clear
03/18/2020,17.9,3.9,10,2,,0,0,0,24.1,220.5,20.9,11.9,44.4,67.96,Partially cloudy
03/19/2020,18.2,2.1,10.7,,,0,0,0,22.6,189.79,24.4,12.9,41.5,65.6,Partially cloudy
03/20/2020,14.2,8.7,10.8,6.4,,0,0,0,16.9,61.67,10.6,13,74.8,73.26,Partially cloudy
03/21/2020,8.7,1.1,3.6,-3.1,,5.86,0,0,28.1,75.79,38.4,16,86,79.52,Rain, Overcast
03/22/2020,1.8,-2.8,-0.7,-7.2,,1,0,0,24.1,112.63,45.3,24.3,51.1,58.84,Rain, Partially cloudy
03/23/2020,2.9,-3,-0.4,-9.6,,3.37,0,0,34.1,31.63,52.1,24.4,51.1,48.05,Rain, Partially cloudy
03/24/2020,4.1,-5,-0.3,-10.4,,0.1,0,0,35.2,50.67,49.1,22.9,0.1,48,Rain
03/25/2020,6.2,-4.1,1.1,-10.3,,50,0,0,38.8,59.13,60.3,20.9,10.4,42.34,Rain
03/26/2020,11.9,-1.1,4.9,-5.4,,40,0,0,30.2,42.42,28,18.2,61.5,49.13,Rain, Partially cloudy
03/27/2020,16,-0.5,7.8,-3.2,,0.2,0,0,27.5,45.67,39,17.4,4.8,51.32,Rain
03/28/2020,16.1,-1.6,7.6,-3,,0.6,0,0,11.7,101.42,14,14.1,5.5,54.98,Rain
03/29/2020,12,0.9,5.8,-2.8,,0,0,0,27.7,253.54,41.7,9.9,63.5,70.88,Partially cloudy
03/30/2020,2.7,-2.9,0,-6.8,,1.58,0,0,23.6,301.71,39,18.9,57.9,62.51,Rain, Partially cloudy
04/01/2020,7.1,-5.7,1.1,-6.8,,0.1,0,0,28.6,241.88,31.1,12.2,13.3,64.39,Rain
04/02/2020,11.9,-4.9,3.7,-0.5,,0,0,0,27.7,212.67,38.4,16.1,1.6,48.25,Clear
04/03/2020,11.1,-2.9,5.4,2.4,,0,0,0,28.8,232.92,46.8,18.4,39.2,49.31,Partially cloudy
04/04/2020,12.8,-2.2,6,-1.3,,0,0,0,16.3,143.58,31.5,18,29.3,52.17,Partially cloudy
04/05/2020,14,-1.9,6.3,-5.6,,0,0,0,25.3,51.42,38.6,18.5,2.8,50.79,Clear
04/06/2020,19.2,0.2,9.8,-3.4,,0,0,0,17,77.46,28.8,19,0,41.03,Clear
04/07/2020,20,1.1,10.8,,,0,0,0,20.7,201.25,40.7,19.2,0,41.17,Clear
04/08/2020,21.1,-0.6,11,-3.2,,0,0,0,11.2,190.42,10.5,17.8,0,37.69,Clear
04/09/2020,21.8,1.8,12.5,0.7,,0,0,0,25.2,224.67,46.8,18.8,8,41.33,Clear
04/10/2020,15.8,5.8,11,3.6,,0,0,0,14.2,230.13,32.4,24.2,29.7,50.72,Partially cloudy
04/11/2020,15.9,-0.1,8.3,3.5,,0,0,0,13.4,134.83,14,19.6,13.9,51.76,Clear
04/12/2020,20.1,1.6,11.2,-1.6,,0,0,0,16.5,149.96,17.6,22.5,11.1,46.82,Clear
04/13/2020,20.1,4.2,10.6,2.6,,0.92,0,0,36,237.67,62.6,19.9,49.4,66.8,Rain, Partially cloudy
04/14/2020,6.9,1.9,4.5,-2.1,,2.52,0,0,29.6,285.58,58.9,22.6,61.3,51.65,Rain, Partially cloudy
04/15/2020,13.2,0,6.5,-4.1,,0.3,0,0,41.1,235.54,55.9,20.9,44,52.8,Rain, Partially cloudy
04/16/2020,20.9,1.8,12.5,-1.9,,0,0,0,42.5,227.5,55.7,20.6,33.9,47.32,Partially cloudy
04/17/2020,16.9,2.8,10.9,1.2,,0,0,0,20.6,214.96,38.5,20.6,40.5,53.19,Partially cloudy
04/18/2020,16.1,2,9.2,-1.4,,0,0,0,15.3,50,28.3,22.8,11.1,42.53,Clear
04/19/2020,14.1,2.6,8.1,-0.9,,0,0,0,19.1,70.42,20.9,24.9,40.4,37.78,Partially cloudy
04/20/2020,12.5,-1.8,6.7,-4.2,,0,0,0,20.2,90.46,38.4,24,1.6,48.64,Clear
04/21/2020,13.2,-0.9,7.1,-4.2,,0,0,0,34.1,50.17,48.9,21,3.5,50.64,Clear
04/22/2020,15.4,-0.4,8.6,-2.9,,0,0,0,23.3,71.58,38.3,22.7,15.6,50.71,Clear
04/23/2020,19.8,1,10.9,4.1,,0,0,0,14.4,132.92,14,19.5,15.3,52.47,Clear
04/24/2020,21,2.8,12.9,7.7,,0,0,0,30.4,202.92,52.3,20.5,55.8,49.67,Partially cloudy
04/25/2020,14.4,8.8,10.9,4.7,,0.6,0,0,34.5,261.21,62.5,20.5,63.2,58.17,Rain, Partially cloudy
04/26/2020,14,3,9.3,5.9,,0,0,0,18,239.21,28.8,24.1,58.4,55.33,Partially cloudy
04/27/2020,19,1.1,11.1,,,0,0,0,15.4,184.58,39.6,20.7,29,54.55,Partially cloudy
04/28/2020,22.8,3.4,14.4,2.2,,0.9,0,0,17.5,202.5,35.4,21.6,24.3,56.15,Rain
04/29/2020,22.8,6.4,14.5,5.5,,3.02,0,0,33.1,201.75,39,18.7,53,72.11,Rain, Partially cloudy
04/30/2020,19.2,10.3,14.1,,,0.77,0,0,19,174.17,20.8,11.6,68.7,75.51,Rain, Partially cloudy
05/01/2020,17,7.3,11.3,6.2,,7.43,0,0,23.6,143.46,34.8,14.2,65.8,87.48,Rain, Partially cloudy
05/02/2020,16.3,3.2,10.4,6.8,,1.59,0,0,25.1,230.04,43.2,18.4,43.5,77.47,Rain, Partially cloudy
05/03/2020,11.6,5,8.4,3.2,,5.52,0,0,19.4,241.54,39.6,19.6,57.5,81.86,Rain, Partially cloudy
05/04/2020,16.6,2.2,10.3,2.7,,0.1,0,0,14.3,230.13,17.5,17.1,35.7,69.1,Rain, Partially cloudy
05/05/2020,11.8,4.1,8.2,1.7,,3.81,0,0,25.2,253.58,41.9,20.6,59.9,72.17,Rain, Partially cloudy
05/06/2020,9.8,3.1,6.3,-1,,8.22,0,0,28.8,256.54,45.6,12.3,68.8,89.25,Rain, Partially cloudy
05/07/2020,13.2,2.1,8.7,-0.7,,0.74,0,0,26.9,251.54,42.1,23.3,41.1,69.97,Rain, Partially cloudy
05/08/2020,19.9,2.2,11.5,0.8,,0,0,0,20.6,223.42,32.4,16.5,46,65.74,Partially cloudy
05/09/2020,22.8,4.3,14.5,,,0,0,0,11.4,139.21,17.4,22.3,38.6,58.36,Partially cloudy
05/10/2020,25,10.7,18.2,,,0,0,0,14.3,116.33,14.5,23.1,76.1,55.22,Overcast
05/11/2020,26.1,11.2,18.8,,,0.2,0,0,30.8,190.58,51.7,23.5,63,58.16,Rain, Partially cloudy
05/12/2020,9.9,1.3,5.5,-2.7,,1.44,0,0,34.2,268.38,58.9,22,55.2,69.07,Rain, Partially cloudy
05/13/2020,13.3,-1.8,7,-4.2,,0.84,0,0,12.8,162,25.2,21.2,54.4,67.03,Rain, Partially cloudy
05/14/2020,10.8,4.1,7.9,2.8,,15.46,0,0,20.5,87.04,20.9,14.1,51.6,88,Rain, Partially cloudy
05/15/2020,9.8,1.1,6.1,-0.7,,6.9,0,0,17,104.88,17.4,10.4,56.3,89.9,Rain, Partially cloudy
05/16/2020,17,0.4,9.8,1.6,,0,0,0,25.1,244.42,36,16.1,15.4,69.3,Clear
05/17/2020,18,3.9,11.5,5.2,,0.25,0,0,26.1,212.88,50,19.9,41.2,68.57,Rain, Partially cloudy
05/18/2020,21.2,4.4,14.3,,,0,0,0,28.6,209.5,45.4,21.8,30.8,60.81,Partially cloudy
05/19/2020,23.6,7.9,16.6,8.4,,0,0,0,28.1,223.79,45.9,21.7,32,62.7,Partially cloudy
05/20/2020,18,8.9,14,7.7,,0,0,0,17,226.58,38.4,27.4,44.4,55.09,Partially cloudy
05/21/2020,15.1,7.8,11.3,6,,0,0,0,23.2,237.71,41.9,28,28.9,47.66,Partially cloudy
05/22/2020,17.2,1.1,10.4,-0.4,,0,0,0,16.9,176,28.4,26.5,47.2,49.48,Partially cloudy
05/23/2020,18.1,3.8,12.5,1.5,,0.2,0,0,11.7,115.75,10.7,23.6,80.2,55,Rain, Overcast
05/24/2020,18.2,9.1,12.7,6.6,,16.1,0,0,29.2,261.5,62.3,17,62.7,76.45,Rain, Partially cloudy
05/25/2020,13.3,7.3,10.4,5.6,,9.06,0,0,20.7,245.58,24.2,18.2,64.1,87.48,Rain, Partially cloudy
